 |20070910|195942|505|SCN| |30.000000|P|-30.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195943|505|SCN| |30.000000|P|-30.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195944|505|SCN| |30.000000|P|-30.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195945|505|SCN| |30.000000|P|-30.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195946|505|SCN| |30.000000|P|-30.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195947|505|SCN| |30.000000|P|-15.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195948|505|SCN| |30.000000|P|-15.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195949|505|SCN| |30.000000|P|-15.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195950|505|SCN| |30.000000|P|-15.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195951|505|SCN| |30.000000|P|-15.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195952|505|SCN| |30.000000|P|0.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195953|505|SCN| |30.000000|P|0.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195954|505|SCN| |30.000000|P|0.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195955|505|SCN| |30.000000|P|0.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195956|505|SCN| |30.000000|P|0.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195957|505|SCN| |30.000000|P|15.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195958|505|SCN| |30.000000|P|15.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195959|505|SCN| |30.000000|P|15.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195960|505|SCN| |30.000000|P|15.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195961|505|SCN| |30.000000|P|15.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195962|505|SCN| |30.000000|P|30.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195963|505|SCN| |30.000000|P|30.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195964|505|SCN| |30.000000|P|30.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195965|505|SCN| |30.000000|P|30.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195966|505|SCN| |30.000000|P|30.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195790| |CLS| |0.000000|A|0.000000|A|A| |0.000000|A| |Close
 |20070910|195791| |STG| |0.000000|A|0.000000|A|A| |0.000000|A| |Stagnant Scenario
